,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Scores,RFM_Scores_Levels
13351.0,66.0,1,373.94,2,1,2,5.0,0.0
15739.0,66.0,1,449.12,2,1,2,5.0,0.0
17957.0,66.0,1,111.68,2,1,1,4.0,0.0
15276.0,66.0,1,135.31,2,1,1,4.0,0.0
15127.0,65.0,1,406.53,2,1,2,5.0,0.0
16106.0,65.0,1,108.38,2,1,1,4.0,0.0
17666.0,3.0,2,728.16,4,2,3,9.0,Level 1-Best Customers
13483.0,65.0,1,140.34,2,1,1,4.0,0.0
16478.0,25.0,3,331.0,3,3,2,8.0,Level 3-Big Spenders
17382.0,65.0,1,65.4,2,1,1,4.0,0.0
16020.0,16.0,3,851.01,4,3,3,10.0,Level 6-Lost Cheap Customers
17222.0,65.0,1,354.15,2,1,2,5.0,0.0
16803.0,65.0,1,332.3,2,1,2,5.0,0.0
13947.0,65.0,1,90.6,2,1,1,4.0,0.0
16758.0,65.0,1,369.34000000000003,2,1,2,5.0,0.0
17647.0,65.0,1,133.06,2,1,1,4.0,0.0
14054.0,65.0,1,92.46,2,1,1,4.0,0.0
18033.0,65.0,1,97.97,2,1,1,4.0,0.0
13845.0,64.0,1,312.98,2,1,2,5.0,0.0
15837.0,64.0,1,391.98,2,1,2,5.0,0.0
13177.0,64.0,1,282.45,2,1,1,4.0,0.0
14317.0,64.0,1,508.58000000000004,2,1,2,5.0,0.0
16295.0,9.0,4,1328.55,4,3,3,10.0,Level 6-Lost Cheap Customers
13602.0,64.0,1,428.89,2,1,2,5.0,0.0
16895.0,64.0,1,219.14,2,1,1,4.0,0.0
17295.0,28.0,3,556.95,3,3,2,8.0,Level 3-Big Spenders
13504.0,64.0,1,295.93,2,1,1,4.0,0.0
13422.0,64.0,1,2626.3,2,1,4,7.0,Level 4-Almost Lost
15264.0,64.0,1,393.74,2,1,2,5.0,0.0
16432.0,64.0,1,287.4,2,1,1,4.0,0.0
14518.0,64.0,1,174.37,2,1,1,4.0,0.0
13882.0,2.0,5,1191.13,4,3,3,10.0,Level 6-Lost Cheap Customers
15937.0,64.0,1,145.35,2,1,1,4.0,0.0
12923.0,64.0,1,176.97,2,1,1,4.0,0.0
16454.0,44.0,2,6.9,3,2,1,6.0,0.0
17453.0,17.0,2,486.71999999999997,4,2,2,8.0,Level 3-Big Spenders
15766.0,64.0,1,315.06,2,1,2,5.0,0.0
15300.0,64.0,1,496.44,2,1,2,5.0,0.0
13348.0,64.0,1,233.76,2,1,1,4.0,0.0
14592.0,35.0,3,570.46,3,3,2,8.0,Level 3-Big Spenders
17030.0,63.0,1,146.87,2,1,1,4.0,0.0
14427.0,50.0,2,363.34000000000003,3,2,2,7.0,Level 4-Almost Lost
14792.0,63.0,1,6.2,2,1,1,4.0,0.0
13359.0,63.0,1,439.56,2,1,2,5.0,0.0
14138.0,1.0,2,982.3800000000001,4,2,3,9.0,Level 1-Best Customers
15297.0,10.0,3,641.94,4,3,2,9.0,Level 1-Best Customers
13876.0,63.0,1,122.7,2,1,1,4.0,0.0
17086.0,7.0,6,2050.08,4,4,4,12.0,Level 5-Lost Customers
13806.0,63.0,1,256.38,2,1,1,4.0,0.0
18096.0,11.0,3,911.15,4,3,3,10.0,Level 6-Lost Cheap Customers
13587.0,63.0,1,712.4,2,1,3,6.0,0.0
12856.0,7.0,6,2179.93,4,4,4,12.0,Level 5-Lost Customers
13419.0,63.0,1,221.06,2,1,1,4.0,0.0
17509.0,57.0,8,6115.14,2,4,4,10.0,Level 6-Lost Cheap Customers
16900.0,16.0,3,887.11,4,3,3,10.0,Level 6-Lost Cheap Customers
13689.0,63.0,1,910.0,2,1,3,6.0,0.0
13763.0,63.0,1,1714.96,2,1,4,7.0,Level 4-Almost Lost
13755.0,3.0,9,2161.35,4,4,4,12.0,Level 5-Lost Customers
16104.0,61.0,1,302.36,2,1,2,5.0,0.0
13259.0,61.0,1,292.32,2,1,1,4.0,0.0
16248.0,61.0,1,152.94,2,1,1,4.0,0.0
15612.0,36.0,2,195.15,3,2,1,6.0,0.0
15787.0,26.0,3,948.05,3,3,3,9.0,Level 1-Best Customers
16595.0,61.0,1,360.16,2,1,2,5.0,0.0
13260.0,61.0,1,557.62,2,1,2,5.0,0.0
15821.0,44.0,2,570.96,3,2,2,7.0,Level 4-Almost Lost
18088.0,61.0,1,167.67000000000002,2,1,1,4.0,0.0
16685.0,61.0,2,324.24,2,2,2,6.0,0.0
13193.0,61.0,1,117.88,2,1,1,4.0,0.0
13212.0,19.0,3,788.08,3,3,3,9.0,Level 1-Best Customers
14801.0,61.0,1,193.14,2,1,1,4.0,0.0
16380.0,61.0,1,1780.59,2,1,4,7.0,Level 4-Almost Lost
16921.0,61.0,1,169.79,2,1,1,4.0,0.0
15193.0,60.0,1,499.32,2,1,2,5.0,0.0
14027.0,60.0,1,104.82,2,1,1,4.0,0.0
16179.0,60.0,1,215.83,2,1,1,4.0,0.0
15473.0,14.0,7,1771.2,4,4,4,12.0,Level 5-Lost Customers
17425.0,19.0,2,759.17,3,2,3,8.0,Level 3-Big Spenders
18169.0,60.0,1,202.65,2,1,1,4.0,0.0
18126.0,60.0,1,206.82999999999998,2,1,1,4.0,0.0
16688.0,1.0,4,1260.86,4,3,3,10.0,Level 6-Lost Cheap Customers
16982.0,60.0,1,384.06,2,1,2,5.0,0.0
15330.0,32.0,2,714.96,3,2,3,8.0,Level 3-Big Spenders
17186.0,46.0,2,144.0,3,2,1,6.0,0.0
13685.0,2.0,7,3119.44,4,4,4,12.0,Level 5-Lost Customers
16776.0,60.0,1,388.28,2,1,2,5.0,0.0
13980.0,60.0,1,200.14,2,1,1,4.0,0.0
13352.0,60.0,1,397.97999999999996,2,1,2,5.0,0.0
15553.0,60.0,1,437.23,2,1,2,5.0,0.0
15886.0,60.0,1,181.09,2,1,1,4.0,0.0
17203.0,35.0,6,3563.85,3,4,4,11.0,Level 2-Loyal Customers
17459.0,43.0,2,657.3,3,2,3,8.0,Level 3-Big Spenders
16561.0,5.0,2,511.12,4,2,2,8.0,Level 3-Big Spenders
14121.0,3.0,4,2780.15,4,3,4,11.0,Level 2-Loyal Customers
17119.0,3.0,2,606.91,4,2,2,8.0,Level 3-Big Spenders
17620.0,59.0,1,81.44,2,1,1,4.0,0.0
12824.0,59.0,1,397.12,2,1,2,5.0,0.0
14710.0,14.0,4,606.13,4,3,2,9.0,Level 1-Best Customers
16120.0,59.0,4,1309.14,2,3,3,8.0,Level 3-Big Spenders
14624.0,57.0,2,225.85,2,2,1,5.0,0.0
16171.0,59.0,1,73.2,2,1,1,4.0,0.0
13690.0,59.0,1,172.25,2,1,1,4.0,0.0
17934.0,51.0,2,704.25,2,2,3,7.0,Level 4-Almost Lost
14642.0,58.0,1,96.12,2,1,1,4.0,0.0
16753.0,58.0,1,223.92000000000002,2,1,1,4.0,0.0
17737.0,9.0,2,168.24,4,2,1,7.0,Level 4-Almost Lost
13464.0,58.0,1,674.68,2,1,3,6.0,0.0
18277.0,58.0,1,110.38,2,1,1,4.0,0.0
14537.0,57.0,1,355.56,2,1,2,5.0,0.0
17279.0,57.0,1,187.82999999999998,2,1,1,4.0,0.0
14251.0,1.0,5,2879.7000000000003,4,3,4,11.0,Level 2-Loyal Customers
14234.0,22.0,4,775.46,3,3,3,9.0,Level 1-Best Customers
14975.0,57.0,1,279.94,2,1,1,4.0,0.0
13853.0,57.0,1,1090.14,2,1,3,6.0,0.0
16773.0,57.0,1,171.59,2,1,1,4.0,0.0
16430.0,57.0,1,300.85,2,1,2,5.0,0.0
16793.0,57.0,1,243.84,2,1,1,4.0,0.0
18130.0,15.0,3,1059.39,4,3,3,10.0,Level 6-Lost Cheap Customers
17614.0,57.0,1,390.07,2,1,2,5.0,0.0
13858.0,57.0,1,216.17,2,1,1,4.0,0.0
14856.0,36.0,3,1311.3799999999999,3,3,3,9.0,Level 1-Best Customers
14089.0,56.0,1,161.0,2,1,1,4.0,0.0
15478.0,40.0,2,1441.42,3,2,3,8.0,Level 3-Big Spenders
16413.0,56.0,1,262.2,2,1,1,4.0,0.0
16416.0,26.0,3,1051.4,3,3,3,9.0,Level 1-Best Customers
13006.0,56.0,1,81.57,2,1,1,4.0,0.0
17986.0,56.0,1,20.8,2,1,1,4.0,0.0
14910.0,2.0,4,434.35,4,3,2,9.0,Level 1-Best Customers
16243.0,33.0,2,409.1,3,2,2,7.0,Level 4-Almost Lost
13878.0,54.0,1,1281.53,2,1,3,6.0,0.0
16934.0,54.0,2,950.9300000000001,2,2,3,7.0,Level 4-Almost Lost
15994.0,54.0,1,427.07,2,1,2,5.0,0.0
14547.0,3.0,8,4007.54,4,4,4,12.0,Level 5-Lost Customers
16052.0,54.0,1,362.06,2,1,2,5.0,0.0
15113.0,9.0,3,3609.33,4,3,4,11.0,Level 2-Loyal Customers
16542.0,53.0,1,119.62,2,1,1,4.0,0.0
18042.0,53.0,1,165.04999999999998,2,1,1,4.0,0.0
16563.0,53.0,1,1077.74,2,1,3,6.0,0.0
17201.0,53.0,1,342.63,2,1,2,5.0,0.0
17520.0,53.0,1,546.81,2,1,2,5.0,0.0
13923.0,53.0,1,351.13,2,1,2,5.0,0.0
16412.0,53.0,1,151.83,2,1,1,4.0,0.0
17205.0,53.0,1,384.08,2,1,2,5.0,0.0
17534.0,53.0,1,223.36,2,1,1,4.0,0.0
15335.0,53.0,1,173.97,2,1,1,4.0,0.0
16737.0,53.0,1,417.59999999999997,2,1,2,5.0,0.0
15066.0,53.0,1,893.59,2,1,3,6.0,0.0
17206.0,53.0,1,204.24,2,1,1,4.0,0.0
17785.0,53.0,1,131.94,2,1,1,4.0,0.0
16932.0,53.0,1,161.94,2,1,1,4.0,0.0
16363.0,53.0,1,109.36000000000001,2,1,1,4.0,0.0
14830.0,53.0,1,197.13,2,1,1,4.0,0.0
17244.0,53.0,1,954.9,2,1,3,6.0,0.0
15355.0,29.0,2,277.05,3,2,1,6.0,0.0
15598.0,53.0,1,240.68,2,1,1,4.0,0.0
15637.0,52.0,1,223.36,2,1,1,4.0,0.0
16848.0,52.0,1,281.42,2,1,1,4.0,0.0
15678.0,52.0,1,352.7,2,1,2,5.0,0.0
14015.0,52.0,1,917.34,2,1,3,6.0,0.0
13594.0,52.0,1,396.97,2,1,2,5.0,0.0
15327.0,52.0,1,208.75,2,1,1,4.0,0.0
14861.0,52.0,1,125.79,2,1,1,4.0,0.0
14554.0,10.0,4,2381.04,4,3,4,11.0,Level 2-Loyal Customers
14179.0,40.0,2,719.78,3,2,3,8.0,Level 3-Big Spenders
12863.0,52.0,1,521.2,2,1,2,5.0,0.0
15604.0,52.0,1,216.39,2,1,1,4.0,0.0
14381.0,52.0,1,202.68,2,1,1,4.0,0.0
16123.0,51.0,1,307.78,2,1,2,5.0,0.0
16851.0,4.0,3,342.45,4,3,2,9.0,Level 1-Best Customers
17148.0,51.0,1,124.88,2,1,1,4.0,0.0
17549.0,23.0,2,148.86,3,2,1,6.0,0.0
17973.0,51.0,1,337.04,2,1,2,5.0,0.0
15610.0,51.0,1,112.46000000000001,2,1,1,4.0,0.0
15853.0,51.0,1,110.8,2,1,1,4.0,0.0
18019.0,51.0,1,38.45,2,1,1,4.0,0.0
14698.0,1.0,5,1250.76,4,3,3,10.0,Level 6-Lost Cheap Customers
15468.0,51.0,2,467.51,2,2,2,6.0,0.0
16826.0,51.0,1,341.7,2,1,2,5.0,0.0
17824.0,51.0,1,298.4,2,1,1,4.0,0.0
15803.0,51.0,1,415.82000000000005,2,1,2,5.0,0.0
15006.0,51.0,1,502.09,2,1,2,5.0,0.0
17350.0,8.0,4,1286.07,4,3,3,10.0,Level 6-Lost Cheap Customers
14799.0,51.0,1,157.7,2,1,1,4.0,0.0
15814.0,16.0,4,1945.33,4,3,4,11.0,Level 2-Loyal Customers
16260.0,50.0,1,1035.45,3,1,3,7.0,Level 4-Almost Lost
14638.0,50.0,1,443.6,3,1,2,6.0,0.0
17354.0,50.0,1,1393.06,3,1,3,7.0,Level 4-Almost Lost
15664.0,50.0,1,386.43,3,1,2,6.0,0.0
13245.0,50.0,1,430.5,3,1,2,6.0,0.0
14923.0,50.0,1,749.1,3,1,3,7.0,Level 4-Almost Lost
16177.0,50.0,1,331.95,3,1,2,6.0,0.0
13366.0,50.0,1,56.160000000000004,3,1,1,5.0,0.0
16284.0,31.0,2,823.97,3,2,3,8.0,Level 3-Big Spenders
16846.0,50.0,1,214.32,3,1,1,5.0,0.0
14484.0,50.0,1,321.92,3,1,2,6.0,0.0
13897.0,50.0,1,311.16,3,1,2,6.0,0.0
14585.0,50.0,1,157.05,3,1,1,5.0,0.0
17125.0,50.0,1,259.35,3,1,1,5.0,0.0
15836.0,50.0,1,137.37,3,1,1,5.0,0.0
16313.0,3.0,2,274.15000000000003,4,2,1,7.0,Level 4-Almost Lost
13460.0,29.0,2,183.44,3,2,1,6.0,0.0
14967.0,49.0,1,463.8,3,1,2,6.0,0.0
15286.0,49.0,1,240.55,3,1,1,5.0,0.0
17832.0,49.0,1,155.37,3,1,1,5.0,0.0
16015.0,3.0,3,705.39,4,3,3,10.0,Level 6-Lost Cheap Customers
16311.0,17.0,2,616.26,4,2,2,8.0,Level 3-Big Spenders
15740.0,49.0,1,154.88,3,1,1,5.0,0.0
13974.0,49.0,1,413.59000000000003,3,1,2,6.0,0.0
15677.0,49.0,1,657.23,3,1,3,7.0,Level 4-Almost Lost
15000.0,47.0,1,490.52,3,1,2,6.0,0.0
16017.0,47.0,1,211.88,3,1,1,5.0,0.0
13471.0,1.0,4,2531.58,4,3,4,11.0,Level 2-Loyal Customers
13598.0,47.0,1,180.17000000000002,3,1,1,5.0,0.0
18005.0,3.0,2,249.72,4,2,1,7.0,Level 4-Almost Lost
15427.0,33.0,3,1483.14,3,3,3,9.0,Level 1-Best Customers
15022.0,11.0,4,905.04,4,3,3,10.0,Level 6-Lost Cheap Customers
17111.0,47.0,1,248.61,3,1,1,5.0,0.0
17836.0,47.0,1,110.21000000000001,3,1,1,5.0,0.0
14629.0,4.0,2,959.01,4,2,3,9.0,Level 1-Best Customers
15592.0,46.0,1,388.58,3,1,2,6.0,0.0
15277.0,46.0,1,255.89999999999998,3,1,1,5.0,0.0
16491.0,46.0,1,731.5,3,1,3,7.0,Level 4-Almost Lost
15516.0,44.0,3,62.43,3,3,1,7.0,Level 4-Almost Lost
14764.0,46.0,1,278.3,3,1,1,5.0,0.0
16742.0,46.0,1,464.9,3,1,2,6.0,0.0
15142.0,46.0,1,498.74,3,1,2,6.0,0.0
17344.0,46.0,1,160.57,3,1,1,5.0,0.0
18240.0,46.0,1,422.58,3,1,2,6.0,0.0
17081.0,25.0,2,290.16,3,2,1,6.0,0.0
14474.0,46.0,1,547.66,3,1,2,6.0,0.0
14139.0,46.0,1,415.82,3,1,2,6.0,0.0
15844.0,46.0,1,130.73999999999998,3,1,1,5.0,0.0
13176.0,46.0,1,492.84,3,1,2,6.0,0.0
15345.0,45.0,1,393.54,3,1,2,6.0,0.0
16708.0,45.0,1,656.63,3,1,3,7.0,Level 4-Almost Lost
15963.0,19.0,2,470.76,3,2,2,7.0,Level 4-Almost Lost
18045.0,45.0,1,189.4,3,1,1,5.0,0.0
13182.0,45.0,1,121.18,3,1,1,5.0,0.0
15158.0,45.0,1,401.40000000000003,3,1,2,6.0,0.0
13028.0,22.0,2,661.3199999999999,3,2,3,8.0,Level 3-Big Spenders
13978.0,14.0,2,196.79000000000002,4,2,1,7.0,Level 4-Almost Lost
16056.0,45.0,1,664.85,3,1,3,7.0,Level 4-Almost Lost
16071.0,44.0,1,326.24,3,1,2,6.0,0.0
14539.0,15.0,2,537.48,4,2,2,8.0,Level 3-Big Spenders
14550.0,10.0,2,765.62,4,2,3,9.0,Level 1-Best Customers
17712.0,44.0,1,522.91,3,1,2,6.0,0.0
14102.0,5.0,5,1360.28,4,3,3,10.0,Level 6-Lost Cheap Customers
14598.0,44.0,1,221.97,3,1,1,5.0,0.0
15320.0,44.0,1,267.13,3,1,1,5.0,0.0
16415.0,44.0,1,210.35,3,1,1,5.0,0.0
12827.0,5.0,3,430.15000000000003,4,3,2,9.0,Level 1-Best Customers
16345.0,44.0,1,575.41,3,1,2,6.0,0.0
15993.0,8.0,7,2797.57,4,4,4,12.0,Level 5-Lost Customers
17895.0,44.0,1,98.0,3,1,1,5.0,0.0
15948.0,8.0,2,955.24,4,2,3,9.0,Level 1-Best Customers
15659.0,43.0,1,306.45,3,1,2,6.0,0.0
18154.0,3.0,2,399.19,4,2,2,8.0,Level 3-Big Spenders
13363.0,17.0,2,992.5,4,2,3,9.0,Level 1-Best Customers
18276.0,43.0,1,335.86,3,1,2,6.0,0.0
17684.0,43.0,1,239.41,3,1,1,5.0,0.0
17878.0,43.0,1,379.45,3,1,2,6.0,0.0
14752.0,43.0,1,389.64,3,1,2,6.0,0.0
16847.0,43.0,1,193.44,3,1,1,5.0,0.0
14971.0,35.0,3,1116.57,3,3,3,9.0,Level 1-Best Customers
17545.0,43.0,3,645.96,3,3,2,8.0,Level 3-Big Spenders
16026.0,43.0,1,236.09,3,1,1,5.0,0.0
16513.0,4.0,4,874.59,4,3,3,10.0,Level 6-Lost Cheap Customers
14357.0,43.0,1,225.77,3,1,1,5.0,0.0
16855.0,23.0,2,328.4,3,2,2,7.0,Level 4-Almost Lost
16680.0,43.0,1,183.7,3,1,1,5.0,0.0
18035.0,35.0,3,730.4,3,3,3,9.0,Level 1-Best Customers
16648.0,42.0,1,290.65999999999997,3,1,1,5.0,0.0
16164.0,17.0,3,822.48,4,3,3,10.0,Level 6-Lost Cheap Customers
14218.0,42.0,1,169.48000000000002,3,1,1,5.0,0.0
15096.0,42.0,1,219.39000000000001,3,1,1,5.0,0.0
18030.0,4.0,2,230.64999999999998,4,2,1,7.0,Level 4-Almost Lost
14416.0,22.0,2,490.22,3,2,2,7.0,Level 4-Almost Lost
17839.0,42.0,1,338.8,3,1,2,6.0,0.0
16601.0,40.0,1,244.79999999999998,3,1,1,5.0,0.0
12912.0,2.0,5,1662.3,4,3,4,11.0,Level 2-Loyal Customers
13278.0,40.0,1,542.73,3,1,2,6.0,0.0
14582.0,40.0,1,114.11,3,1,1,5.0,0.0
15748.0,40.0,1,149.31,3,1,1,5.0,0.0
16079.0,16.0,3,1352.0,4,3,3,10.0,Level 6-Lost Cheap Customers
17590.0,2.0,3,1479.22,4,3,3,10.0,Level 6-Lost Cheap Customers
15054.0,12.0,2,302.1,4,2,2,8.0,Level 3-Big Spenders
14158.0,40.0,1,507.66,3,1,2,6.0,0.0
15385.0,40.0,1,316.88,3,1,2,6.0,0.0
16506.0,19.0,2,90.30000000000001,3,2,1,6.0,0.0
14295.0,40.0,1,166.20000000000002,3,1,1,5.0,0.0
13822.0,5.0,2,632.0,4,2,2,8.0,Level 3-Big Spenders
18067.0,40.0,1,396.33,3,1,2,6.0,0.0
16190.0,40.0,1,215.08,3,1,1,5.0,0.0
15444.0,9.0,2,1418.26,4,2,3,9.0,Level 1-Best Customers
13607.0,40.0,1,678.01,3,1,3,7.0,Level 4-Almost Lost
15360.0,39.0,1,427.93,3,1,2,6.0,0.0
13103.0,39.0,1,243.94,3,1,1,5.0,0.0
15667.0,39.0,1,301.32,3,1,2,6.0,0.0
13651.0,35.0,2,94.2,3,2,1,6.0,0.0
16127.0,39.0,1,656.25,3,1,3,7.0,Level 4-Almost Lost
15977.0,17.0,2,1054.73,4,2,3,9.0,Level 1-Best Customers
13697.0,38.0,1,151.29999999999998,3,1,1,5.0,0.0
14345.0,38.0,1,108.97999999999999,3,1,1,5.0,0.0
17503.0,2.0,2,558.96,4,2,2,8.0,Level 3-Big Spenders
16830.0,38.0,1,325.91,3,1,2,6.0,0.0
17495.0,7.0,2,497.56,4,2,2,8.0,Level 3-Big Spenders
14485.0,38.0,1,165.75,3,1,1,5.0,0.0
13868.0,7.0,2,3192.54,4,2,4,10.0,Level 6-Lost Cheap Customers
15423.0,38.0,1,43.5,3,1,1,5.0,0.0
17668.0,1.0,2,347.75,4,2,2,8.0,Level 3-Big Spenders
16971.0,38.0,1,357.21,3,1,2,6.0,0.0
16352.0,17.0,2,494.44,4,2,2,8.0,Level 3-Big Spenders
16884.0,37.0,2,429.84000000000003,3,2,2,7.0,Level 4-Almost Lost
15830.0,37.0,1,576.0,3,1,2,6.0,0.0
14216.0,3.0,4,1839.3,4,3,4,11.0,Level 2-Loyal Customers
15275.0,37.0,1,615.14,3,1,2,6.0,0.0
16790.0,3.0,6,1545.6200000000001,4,4,3,11.0,Level 2-Loyal Customers
15576.0,37.0,1,940.6700000000001,3,1,3,7.0,Level 4-Almost Lost
18105.0,37.0,1,113.48000000000002,3,1,1,5.0,0.0
18164.0,37.0,1,399.65000000000003,3,1,2,6.0,0.0
14974.0,37.0,1,114.39,3,1,1,5.0,0.0
17947.0,37.0,1,176.68,3,1,1,5.0,0.0
13318.0,1.0,3,640.76,4,3,2,9.0,Level 1-Best Customers
18104.0,37.0,1,754.64,3,1,3,7.0,Level 4-Almost Lost
13271.0,37.0,1,217.38,3,1,1,5.0,0.0
17595.0,12.0,2,388.79,4,2,2,8.0,Level 3-Big Spenders
14528.0,37.0,1,364.21999999999997,3,1,2,6.0,0.0
17432.0,18.0,2,365.76,3,2,2,7.0,Level 4-Almost Lost
16337.0,36.0,1,151.05,3,1,1,5.0,0.0
14098.0,36.0,1,147.35,3,1,1,5.0,0.0
15551.0,36.0,1,436.06,3,1,2,6.0,0.0
16347.0,11.0,2,887.65,4,2,3,9.0,Level 1-Best Customers
13721.0,36.0,1,524.14,3,1,2,6.0,0.0
16322.0,1.0,2,326.75,4,2,2,8.0,Level 3-Big Spenders
17403.0,36.0,1,281.62,3,1,1,5.0,0.0
16914.0,36.0,1,208.46,3,1,1,5.0,0.0
16602.0,36.0,1,528.08,3,1,2,6.0,0.0
13914.0,11.0,2,626.45,4,2,2,8.0,Level 3-Big Spenders
13467.0,10.0,2,1083.71,4,2,3,9.0,Level 1-Best Customers
17221.0,7.0,2,335.13,4,2,2,8.0,Level 3-Big Spenders
17078.0,36.0,2,378.2,3,2,2,7.0,Level 4-Almost Lost
13447.0,23.0,3,1129.14,3,3,3,9.0,Level 1-Best Customers
15010.0,35.0,1,308.94,3,1,2,6.0,0.0
18022.0,35.0,1,668.11,3,1,3,7.0,Level 4-Almost Lost
16318.0,35.0,1,328.15,3,1,2,6.0,0.0
17274.0,35.0,1,111.97999999999999,3,1,1,5.0,0.0
15597.0,35.0,1,324.57,3,1,2,6.0,0.0
17233.0,35.0,1,190.88,3,1,1,5.0,0.0
16887.0,35.0,1,194.88,3,1,1,5.0,0.0
13938.0,35.0,1,71.66,3,1,1,5.0,0.0
17084.0,35.0,2,2949.75,3,2,4,9.0,Level 1-Best Customers
14882.0,26.0,2,589.7,3,2,2,7.0,Level 4-Almost Lost
15017.0,33.0,1,125.58,3,1,1,5.0,0.0
12882.0,9.0,2,1463.04,4,2,3,9.0,Level 1-Best Customers
17387.0,19.0,2,784.11,3,2,3,8.0,Level 3-Big Spenders
13727.0,28.0,2,333.48,3,2,2,7.0,Level 4-Almost Lost
13532.0,33.0,1,210.31,3,1,1,5.0,0.0
16445.0,33.0,1,230.51,3,1,1,5.0,0.0
15156.0,1.0,3,961.49,4,3,3,10.0,Level 6-Lost Cheap Customers
16372.0,33.0,2,367.93,3,2,2,7.0,Level 4-Almost Lost
17608.0,33.0,2,193.42,3,2,1,6.0,0.0
14174.0,33.0,1,134.46,3,1,1,5.0,0.0
14039.0,33.0,1,152.2,3,1,1,5.0,0.0
13040.0,8.0,2,676.99,4,2,3,9.0,Level 1-Best Customers
15883.0,2.0,2,396.48,4,2,2,8.0,Level 3-Big Spenders
14664.0,19.0,2,637.89,3,2,2,7.0,Level 4-Almost Lost
15526.0,33.0,2,148.44,3,2,1,6.0,0.0
17831.0,33.0,1,35.400000000000006,3,1,1,5.0,0.0
15025.0,33.0,1,377.01,3,1,2,6.0,0.0
17761.0,32.0,1,712.78,3,1,3,7.0,Level 4-Almost Lost
15870.0,32.0,1,354.09000000000003,3,1,2,6.0,0.0
14080.0,32.0,1,45.599999999999994,3,1,1,5.0,0.0
17623.0,32.0,1,527.0500000000001,3,1,2,6.0,0.0
13673.0,18.0,2,396.92,3,2,2,7.0,Level 4-Almost Lost
14073.0,32.0,1,151.04,3,1,1,5.0,0.0
16070.0,22.0,2,852.15,3,2,3,8.0,Level 3-Big Spenders
13066.0,24.0,2,470.8,3,2,2,7.0,Level 4-Almost Lost
14929.0,32.0,1,223.88,3,1,1,5.0,0.0
13710.0,31.0,1,180.48,3,1,1,5.0,0.0
16732.0,31.0,1,603.75,3,1,2,6.0,0.0
14140.0,3.0,2,935.05,4,2,3,9.0,Level 1-Best Customers
17219.0,31.0,1,114.23,3,1,1,5.0,0.0
16505.0,31.0,1,777.6,3,1,3,7.0,Level 4-Almost Lost
15957.0,31.0,1,428.89,3,1,2,6.0,0.0
18123.0,24.0,2,589.4399999999999,3,2,2,7.0,Level 4-Almost Lost
15043.0,31.0,1,537.0,3,1,2,6.0,0.0
17313.0,31.0,1,2328.84,3,1,4,8.0,Level 3-Big Spenders
18216.0,31.0,1,481.75,3,1,2,6.0,0.0
17022.0,31.0,1,71.0,3,1,1,5.0,0.0
15153.0,31.0,1,329.25,3,1,2,6.0,0.0
16759.0,7.0,3,789.79,4,3,3,10.0,Level 6-Lost Cheap Customers
16751.0,30.0,1,1764.72,3,1,4,8.0,Level 3-Big Spenders
12893.0,30.0,1,188.14,3,1,1,5.0,0.0
14836.0,10.0,3,102.44999999999999,4,3,1,8.0,Level 3-Big Spenders
17011.0,30.0,1,270.9,3,1,1,5.0,0.0
17038.0,30.0,1,112.4,3,1,1,5.0,0.0
14968.0,30.0,1,147.59,3,1,1,5.0,0.0
16516.0,30.0,1,101.69999999999999,3,1,1,5.0,0.0
13522.0,30.0,1,125.80000000000001,3,1,1,5.0,0.0
15986.0,30.0,1,168.12,3,1,1,5.0,0.0
13992.0,30.0,1,76.8,3,1,1,5.0,0.0
14354.0,5.0,2,163.62,4,2,1,7.0,Level 4-Almost Lost
16986.0,29.0,2,1873.2,3,2,4,9.0,Level 1-Best Customers
16953.0,30.0,1,20.8,3,1,1,5.0,0.0
18274.0,30.0,1,175.92,3,1,1,5.0,0.0
15450.0,30.0,1,429.84,3,1,2,6.0,0.0
15531.0,8.0,2,2007.44,4,2,4,10.0,Level 6-Lost Cheap Customers
17500.0,17.0,3,1138.0,4,3,3,10.0,Level 6-Lost Cheap Customers
17197.0,29.0,1,1013.01,3,1,3,7.0,Level 4-Almost Lost
16025.0,29.0,1,439.65999999999997,3,1,2,6.0,0.0
17461.0,22.0,3,757.46,3,3,3,9.0,Level 1-Best Customers
17791.0,29.0,1,106.1,3,1,1,5.0,0.0
15463.0,29.0,1,126.14,3,1,1,5.0,0.0
17977.0,29.0,1,288.14,3,1,1,5.0,0.0
14863.0,29.0,1,266.76,3,1,1,5.0,0.0
16903.0,29.0,1,373.24,3,1,2,6.0,0.0
17502.0,9.0,4,689.1,4,3,3,10.0,Level 6-Lost Cheap Customers
17901.0,29.0,1,110.38,3,1,1,5.0,0.0
14789.0,28.0,1,197.64,3,1,1,5.0,0.0
18209.0,28.0,1,139.10000000000002,3,1,1,5.0,0.0
12985.0,0.0,2,1239.38,4,2,3,9.0,Level 1-Best Customers
15557.0,28.0,1,473.65000000000003,3,1,2,6.0,0.0
16433.0,28.0,1,184.26,3,1,1,5.0,0.0
15692.0,28.0,1,191.04,3,1,1,5.0,0.0
17052.0,28.0,1,413.75,3,1,2,6.0,0.0
16368.0,2.0,2,497.43,4,2,2,8.0,Level 3-Big Spenders
18014.0,28.0,1,166.42,3,1,1,5.0,0.0
